brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
21708.0,for_sale,359900.0,3.0,2.0,0.19,259209.0,Rotonda West,Florida,33947.0,1700.0,2020-09-24 00:00:00
16092.0,for_sale,1388000.0,5.0,4.0,0.07,1793690.0,Brooklyn,New York,11214.0,2804.0,N/A
81798.0,for_sale,549900.0,2.0,2.0,0.11,660038.0,Delray Beach,Florida,33445.0,1690.0,2022-02-16 00:00:00
29356.0,ready_to_build,374900.0,2.0,2.0,0.0,Unknown,Greater Cleveland,Ohio,44256.0,1776.0,N/A
23224.0,for_sale,624000.0,3.0,3.0,0.07,1619362.0,Frisco,Texas,75033.0,2243.0,N/A
41921.0,for_sale,875000.0,2.0,2.0,0.0,1548020.0,New York,New York,10039.0,947.0,2007-11-09 00:00:00
52597.0,for_sale,195000.0,3.0,2.0,0.34,819488.0,Howard,Ohio,43028.0,1340.0,N/A
84926.0,for_sale,315000.0,2.0,2.0,0.0,1649463.0,Tamarac,Florida,33321.0,1500.0,2020-08-24 00:00:00
35751.0,for_sale,365000.0,1.0,2.0,0.0,584683.0,Hallandale Beach,Florida,33009.0,870.0,N/A
15807.0,for_sale,998000.0,5.0,5.0,0.34,1726318.0,Lantana,Texas,76226.0,4920.0,2019-12-16 00:00:00
23563.0,for_sale,55000.0,4.0,1.0,0.83,69317.0,Clinton,North Carolina,28328.0,1658.0,N/A
81856.0,for_sale,220000.0,2.0,2.0,0.05,1285391.0,Debary,Florida,32713.0,1284.0,2018-08-22 00:00:00
74523.0,for_sale,354115.0,5.0,4.0,0.0,1577074.0,Bremen,Georgia,30110.0,3005.0,2006-08-31 00:00:00
3804.0,for_sale,449000.0,4.0,2.0,0.16,27405.0,Kill Devil Hills,North Carolina,27948.0,1080.0,2012-07-12 00:00:00
109873.0,for_sale,180000.0,3.0,2.0,0.28,1328977.0,South Bloomfield,Ohio,43103.0,1323.0,N/A
35770.0,for_sale,370000.0,4.0,2.0,0.25,844035.0,Deltona,Florida,32738.0,1600.0,2021-07-21 00:00:00
99348.0,for_sale,252900.0,4.0,2.0,1.12,1073745.0,Cleveland,Georgia,30528.0,1536.0,2022-04-18 00:00:00
36074.0,for_sale,285000.0,2.0,2.0,0.33,1432630.0,Perry,Florida,32348.0,1026.0,N/A
4603.0,for_sale,154500.0,3.0,2.0,0.0,Unknown,Miami Gardens,Florida,33055.0,1436.0,N/A
30750.0,for_sale,850000.0,4.0,3.0,4.8,1287962.0,Apopka,Florida,32712.0,2356.0,1998-12-18 00:00:00
75972.0,for_sale,129900.0,3.0,2.0,2.0,281201.0,Hamlet,North Carolina,28345.0,1560.0,N/A
71530.0,for_sale,1054000.0,7.0,5.0,0.19,208690.0,Orlando,Florida,32827.0,4107.0,2013-10-29 00:00:00
25076.0,for_sale,601000.0,3.0,4.0,1.0,1816863.0,Saint Petersburg,Florida,33705.0,1972.0,2021-05-17 00:00:00
71697.0,for_sale,214999.0,2.0,2.0,0.15,1432533.0,Arlington,Texas,76017.0,1513.0,2000-10-03 00:00:00
53016.0,for_sale,599900.0,3.0,4.0,0.62,705876.0,Plant City,Florida,33563.0,2830.0,2012-03-26 00:00:00
89385.0,for_sale,364900.0,5.0,3.0,0.19,846607.0,Newnan,Georgia,30265.0,2572.0,2021-11-15 00:00:00
53601.0,for_sale,175000.0,2.0,1.0,0.0,1601470.0,Tampa,Florida,33614.0,909.0,N/A
71172.0,for_sale,203000.0,3.0,2.0,1.38,244359.0,Whiteville,North Carolina,28472.0,1475.0,N/A
81069.0,for_sale,375000.0,2.0,2.0,0.3,256600.0,Atlanta,Georgia,30314.0,1418.0,N/A
34283.0,for_sale,183900.0,2.0,2.0,0.03,1805669.0,Ocala,Florida,34481.0,1258.0,2015-11-30 00:00:00
46136.0,for_sale,344100.0,4.0,3.0,0.31,1072728.0,Kathleen,Georgia,31047.0,2599.0,N/A
51266.0,for_sale,654900.0,4.0,3.0,0.0,491673.0,Mansfield,Texas,76063.0,2658.0,N/A
44646.0,for_sale,299900.0,3.0,2.0,0.18,704965.0,Rolling Meadows,Illinois,60008.0,1532.0,2018-05-29 00:00:00
7872.0,for_sale,729000.0,3.0,2.0,0.05,301364.0,Brooklyn,New York,11234.0,1308.0,2019-11-27 00:00:00
29008.0,for_sale,3250000.0,3.0,3.0,0.0,980299.0,Palm Beach,Florida,33480.0,2950.0,2002-06-27 00:00:00
52895.0,for_sale,75000.0,3.0,2.0,0.19,380307.0,Dolton,Illinois,60419.0,1116.0,1984-10-25 00:00:00
102073.0,for_sale,189900.0,3.0,2.0,0.17,842638.0,Rochester,New York,14616.0,1616.0,2008-02-15 00:00:00
23592.0,for_sale,8950000.0,3.0,4.0,0.0,1140881.0,New York City,New York,10012.0,3750.0,2007-12-12 00:00:00
38680.0,for_sale,205000.0,2.0,2.0,0.0,39520.0,Charlotte,North Carolina,28213.0,1014.0,2018-03-27 00:00:00
8061.0,for_sale,2195000.0,4.0,4.0,0.5,62388.0,Miami,Florida,33176.0,3983.0,N/A
78190.0,for_sale,998000.0,6.0,5.0,0.26,526325.0,Winter Garden,Florida,34787.0,5056.0,2010-06-09 00:00:00
57233.0,for_sale,2499000.0,5.0,6.0,0.74,351823.0,Largo,Florida,33774.0,5493.0,N/A
97895.0,for_sale,324900.0,3.0,2.0,0.12,897205.0,Longview,Texas,75605.0,1922.0,N/A
37169.0,for_sale,205000.0,3.0,3.0,0.03,29416.0,Kissimmee,Florida,34746.0,1291.0,N/A
16913.0,for_sale,4200000.0,3.0,3.0,0.0,11749.0,New York,New York,10023.0,2011.0,2017-11-17 00:00:00
105696.0,for_sale,193490.0,2.0,2.0,0.1,1777266.0,Lehigh Acres,Florida,33936.0,1400.0,2017-05-24 00:00:00
53221.0,for_sale,309000.0,2.0,1.0,0.0,356470.0,Briarwood,New York,11435.0,943.0,2016-02-03 00:00:00
98297.0,for_sale,400000.0,3.0,2.0,13.85,895701.0,Henderson,Texas,75654.0,2125.0,N/A
104241.0,for_sale,157000.0,3.0,2.0,0.11,904994.0,Augusta,Georgia,30907.0,1988.0,2019-06-10 00:00:00
58168.0,for_sale,290000.0,2.0,3.0,0.04,578671.0,Tinley Park,Illinois,60487.0,2005.0,2019-08-07 00:00:00
33716.0,for_sale,155000.0,4.0,2.0,0.81,1478711.0,Harlem,Georgia,30814.0,1152.0,2017-03-16 00:00:00
33714.0,for_sale,225000.0,6.0,3.0,0.32,1145763.0,Riverside,Ohio,45424.0,1998.0,N/A
45718.0,for_sale,1695000.0,4.0,4.0,0.28,522802.0,Chautauqua,New York,14722.0,2623.0,N/A
41428.0,for_sale,571872.0,3.0,3.0,0.2,240561.0,Lithia,Florida,33547.0,2607.0,N/A
53008.0,for_sale,425000.0,4.0,5.0,0.08,1027547.0,Lansdale,Pennsylvania,19446.0,3667.0,2005-10-05 00:00:00
5791.0,for_sale,300000.0,2.0,2.0,1.0,699396.0,Tolar,Texas,76476.0,1335.0,2017-06-05 00:00:00
78350.0,for_sale,179900.0,3.0,2.0,0.34,1425130.0,Fayetteville,North Carolina,28314.0,1450.0,2008-10-03 00:00:00
99306.0,for_sale,265000.0,3.0,2.0,0.25,1164286.0,Tallahassee,Florida,32303.0,2120.0,2017-05-10 00:00:00
53095.0,for_sale,410000.0,3.0,3.0,0.24,1833801.0,Jefferson,Georgia,30549.0,2627.0,N/A
66916.0,for_sale,85000.0,3.0,2.0,0.9,972800.0,Marshallville,Georgia,31057.0,1454.0,2001-03-28 00:00:00
30807.0,for_sale,1150000.0,3.0,4.0,0.31,1214662.0,Punta Gorda,Florida,33982.0,3031.0,2020-12-15 00:00:00
33968.0,for_sale,250000.0,3.0,2.0,0.03,1675527.0,Sandy Springs,Georgia,30350.0,1840.0,2022-04-25 00:00:00
27030.0,for_sale,580990.0,4.0,3.0,0.18,960620.0,Mansfield,Texas,76063.0,2589.0,N/A
62482.0,for_sale,925000.0,3.0,2.0,0.09,1286096.0,Staten Island,New York,10301.0,2350.0,2012-08-20 00:00:00
25783.0,for_sale,376990.0,4.0,3.0,0.0,1468215.0,Jacksonville,Florida,32234.0,2492.0,N/A
43811.0,for_sale,403290.0,3.0,3.0,0.0,244522.0,Lewisville,Texas,75077.0,1850.0,N/A
15182.0,for_sale,450000.0,3.0,2.0,1.92,1970267.0,Henderson,North Carolina,27537.0,1918.0,N/A
28618.0,for_sale,399900.0,5.0,4.0,0.1,1690057.0,Philadelphia,Pennsylvania,19119.0,2671.0,N/A
8390.0,for_sale,78000.0,4.0,2.0,0.03,796548.0,Mount Carmel,Pennsylvania,17851.0,1806.0,N/A
72799.0,for_sale,850000.0,3.0,1.0,0.27,966681.0,Delray Beach,Florida,33444.0,912.0,2015-02-03 00:00:00
15865.0,for_sale,999999.0,3.0,2.0,0.06,810753.0,Brooklyn,New York,11235.0,1152.0,N/A
16913.0,for_sale,4950000.0,4.0,3.0,0.0,1363192.0,New York,New York,10011.0,2695.0,2021-09-01 00:00:00
22611.0,for_sale,499000.0,2.0,2.0,0.0,118430.0,Fort Lauderdale,Florida,33301.0,1271.0,2021-03-04 00:00:00
99729.0,for_sale,239000.0,3.0,2.0,0.46,1229089.0,Dallas,Georgia,30157.0,1595.0,2022-05-11 00:00:00
65660.0,for_sale,2250000.0,4.0,5.0,0.0,959776.0,Hollywood,Florida,33019.0,3091.0,2006-05-17 00:00:00
41680.0,for_sale,549900.0,4.0,3.0,0.0,1449141.0,Williamsville,New York,14221.0,2920.0,1998-08-07 00:00:00
31871.0,for_sale,399990.0,4.0,2.0,0.25,437866.0,Farmingville,New York,11738.0,1688.0,2012-10-09 00:00:00
41565.0,for_sale,75900.0,3.0,1.0,0.12,202213.0,Somerset,Pennsylvania,15501.0,1620.0,2008-10-31 00:00:00
1228.0,for_sale,65790.0,6.0,2.0,0.0,101219.0,Freeport,Illinois,61032.0,2880.0,2013-09-09 00:00:00
60415.0,for_sale,449000.0,3.0,3.0,1.41,69373.0,Watkinsville,Georgia,30677.0,1939.0,2022-02-03 00:00:00
78482.0,for_sale,574900.0,4.0,2.0,0.23,1825720.0,Boynton Beach,Florida,33437.0,2149.0,2010-06-08 00:00:00
52928.0,for_sale,2495000.0,4.0,4.0,0.54,243545.0,New Hope,Pennsylvania,18938.0,3800.0,N/A
44249.0,for_sale,139900.0,3.0,2.0,0.25,1223949.0,South Bay,Florida,33493.0,1008.0,N/A
54698.0,for_sale,330000.0,2.0,2.0,0.27,374391.0,Bellefonte,Pennsylvania,16823.0,1662.0,N/A
40466.0,for_sale,345000.0,4.0,2.0,0.59,403745.0,Henderson,New York,13650.0,1300.0,N/A
11166.0,for_sale,336900.0,3.0,3.0,0.28,1858495.0,York Haven,Pennsylvania,17370.0,2016.0,N/A
39264.0,for_sale,493800.0,3.0,2.0,0.4,1220844.0,Carrabelle,Florida,32322.0,2086.0,N/A
25908.0,for_sale,391850.0,4.0,3.0,0.0,292199.0,Graham,North Carolina,27253.0,2644.0,N/A
33814.0,for_sale,287446.0,3.0,2.0,0.25,1035424.0,Lehigh Acres,Florida,33971.0,1756.0,2021-05-26 00:00:00
81093.0,for_sale,474900.0,5.0,3.0,1.03,1451667.0,Oxford,Georgia,30054.0,3457.0,2022-04-29 00:00:00
79400.0,for_sale,200000.0,8.0,3.0,0.14,1568875.0,Alliance,Ohio,44601.0,3804.0,1989-05-02 00:00:00
49971.0,for_sale,69900.0,2.0,2.0,0.5,656836.0,Lacon,Illinois,61540.0,960.0,2012-10-05 00:00:00
73388.0,for_sale,899000.0,8.0,4.0,0.12,1053143.0,Miami,Florida,33137.0,3367.0,N/A
57595.0,ready_to_build,270990.0,3.0,2.0,0.0,549478.0,Yorkville,Illinois,60560.0,1701.0,N/A
88794.0,for_sale,69000.0,2.0,2.0,0.0,723725.0,Ocala,Florida,34482.0,960.0,N/A
43811.0,for_sale,325840.0,3.0,3.0,0.0,901366.0,Mesquite,Texas,75150.0,1477.0,N/A
36533.0,for_sale,198900.0,3.0,2.0,0.28,1831749.0,Temple,Texas,76501.0,1658.0,N/A
98422.0,for_sale,1449000.0,3.0,2.0,0.0,1244709.0,New York,New York,10028.0,1561.0,N/A
108602.0,for_sale,293990.0,4.0,3.0,0.23,1042582.0,Villa Rica,Georgia,30180.0,1774.0,2022-08-30 00:00:00
35992.0,for_sale,154900.0,2.0,2.0,0.14,1615401.0,Brooksville,Florida,34613.0,1344.0,1993-03-31 00:00:00
64398.0,for_sale,45000.0,1.0,1.0,0.0,193717.0,Largo,Florida,33773.0,444.0,N/A
81877.0,for_sale,389995.0,3.0,2.0,0.2,1487583.0,Stuart,Florida,34994.0,800.0,2022-01-03 00:00:00
79236.0,for_sale,24000.0,3.0,2.0,0.1,473286.0,Corning,Ohio,43730.0,960.0,N/A
53016.0,for_sale,325000.0,4.0,2.0,0.28,989723.0,New Bern,North Carolina,28562.0,2321.0,2010-08-27 00:00:00
89622.0,for_sale,895000.0,2.0,2.0,0.28,1011593.0,Shelter Island,New York,11964.0,1267.0,N/A
10432.0,for_sale,325000.0,2.0,2.0,0.0,593114.0,Miami,Florida,33130.0,1069.0,2019-01-11 00:00:00
32649.0,for_sale,2700000.0,4.0,3.0,2.15,359904.0,Wellington,Florida,33414.0,2574.0,2004-12-08 00:00:00
69686.0,for_sale,319000.0,3.0,2.0,0.46,167030.0,Rutherfordton,North Carolina,28139.0,1907.0,2018-09-11 00:00:00
60010.0,for_sale,510060.0,3.0,3.0,0.0,1408730.0,Powell,Ohio,43065.0,2213.0,N/A
81177.0,for_sale,389900.0,5.0,3.0,0.14,1160541.0,Loganville,Georgia,30052.0,2967.0,2022-04-16 00:00:00
16829.0,for_sale,4250000.0,7.0,8.0,0.33,1081427.0,Miami,Florida,33133.0,4909.0,2014-10-02 00:00:00
89698.0,for_sale,506990.0,3.0,3.0,0.05,1325621.0,Allen,Texas,75002.0,2096.0,N/A
23592.0,for_sale,425000.0,2.0,2.0,0.0,1775580.0,Chicago,Illinois,60607.0,1100.0,N/A
29728.0,for_sale,425000.0,4.0,3.0,0.17,1634372.0,Lakeland,Florida,33810.0,2349.0,2003-05-13 00:00:00
42307.0,for_sale,150000.0,4.0,3.0,0.19,928842.0,Fayette,Ohio,43521.0,1732.0,1989-08-01 00:00:00
75183.0,for_sale,209900.0,3.0,2.0,0.23,1188468.0,Washington Court House,Ohio,43160.0,1520.0,2018-09-05 00:00:00
109914.0,for_sale,467525.0,3.0,3.0,0.69,1436020.0,Red Oak,North Carolina,27868.0,2150.0,N/A
10509.0,for_sale,219000.0,3.0,3.0,0.35,1467584.0,Carey,Ohio,43316.0,1478.0,1988-06-27 00:00:00
64566.0,for_sale,555000.0,2.0,2.0,0.0,1316168.0,Sarasota,Florida,34236.0,1034.0,2021-02-26 00:00:00
25794.0,for_sale,419540.0,4.0,3.0,0.22,776560.0,Punta Gorda,Florida,33983.0,2368.0,2021-07-19 00:00:00
70650.0,for_sale,254000.0,3.0,2.0,0.49,1180501.0,Griffin,Georgia,30224.0,1661.0,2022-02-17 00:00:00
53382.0,for_sale,360000.0,2.0,2.0,0.97,1699915.0,Bradenton,Florida,34212.0,1156.0,2021-07-08 00:00:00
105716.0,for_sale,239900.0,3.0,2.0,0.21,553671.0,Williamsville,New York,14221.0,1376.0,2020-08-19 00:00:00
33138.0,for_sale,189900.0,3.0,2.0,0.63,1619363.0,Ames,New York,13317.0,1456.0,N/A
20254.0,for_sale,245900.0,3.0,2.0,0.56,34684.0,Dublin,Georgia,31021.0,1692.0,2018-05-03 00:00:00
73890.0,for_sale,145000.0,2.0,1.0,0.0,532047.0,Wilmington,Ohio,45177.0,932.0,1998-07-10 00:00:00
49237.0,for_sale,309900.0,3.0,3.0,0.03,425974.0,Orland Park,Illinois,60462.0,1817.0,N/A
52762.0,for_sale,309900.0,5.0,4.0,0.19,649521.0,Joliet,Illinois,60435.0,3591.0,2006-06-29 00:00:00
5869.0,for_sale,4980000.0,13.0,13.0,7.11,505035.0,Old Brookville,New York,11545.0,18333.0,N/A
30552.0,for_sale,339000.0,4.0,2.0,0.29,597538.0,Palm Coast,Florida,32137.0,2272.0,2012-10-16 00:00:00
80943.0,for_sale,154900.0,3.0,1.0,0.0,293834.0,Huntingdon,Pennsylvania,16652.0,1248.0,N/A
92181.0,for_sale,330000.0,3.0,2.0,0.0,1116563.0,Pompano Beach,Florida,33069.0,1500.0,2014-07-31 00:00:00
62710.0,for_sale,339000.0,3.0,2.0,0.46,893481.0,Douglasville,Georgia,30134.0,1752.0,2022-04-11 00:00:00
2160.0,for_sale,298500.0,4.0,2.0,0.26,403735.0,Saint Cloud,Florida,34769.0,1152.0,2022-01-04 00:00:00
70902.0,for_sale,325000.0,3.0,2.0,0.21,368429.0,Miami,Florida,33176.0,2024.0,N/A
24196.0,for_sale,1475000.0,6.0,4.0,0.0,919993.0,New York City,New York,11207.0,2512.0,2015-06-24 00:00:00
45243.0,for_sale,250000.0,3.0,2.0,0.22,1457454.0,Zephyrhills,Florida,33542.0,1752.0,N/A
16083.0,for_sale,849900.0,5.0,3.0,0.19,1251593.0,Miramar,Florida,33029.0,2917.0,2011-12-06 00:00:00
66651.0,for_sale,299000.0,1.0,1.0,0.26,156982.0,Bonita Springs,Florida,34135.0,620.0,2020-05-18 00:00:00
16829.0,for_sale,1100000.0,4.0,3.0,0.37,1618220.0,Naples,Florida,34119.0,2519.0,2008-04-14 00:00:00
51376.0,ready_to_build,374990.0,3.0,2.0,0.0,62560.0,Davenport,Florida,33896.0,1541.0,N/A
99729.0,for_sale,474900.0,5.0,4.0,1.15,1765219.0,Villa Rica,Georgia,30180.0,3763.0,2022-05-02 00:00:00
33745.0,for_sale,40000.0,3.0,1.0,0.15,397309.0,York,Pennsylvania,17404.0,1306.0,N/A
34150.0,for_sale,1000000.0,3.0,2.0,0.19,453109.0,Santa Rosa Beach,Florida,32459.0,1104.0,2022-01-19 00:00:00
59362.0,for_sale,252000.0,3.0,2.0,0.0,1491026.0,Asheville,North Carolina,28803.0,1262.0,2007-01-18 00:00:00
79424.0,for_sale,550000.0,4.0,4.0,0.37,1259711.0,Upper Macungie Township,Pennsylvania,18104.0,3498.0,2006-02-03 00:00:00
70133.0,for_sale,531200.0,3.0,3.0,0.0,43416.0,Woodstock,Georgia,30188.0,2500.0,N/A
102304.0,for_sale,369000.0,3.0,2.0,0.54,643628.0,Okeechobee,Florida,34974.0,1622.0,N/A
15292.0,for_sale,345000.0,4.0,3.0,0.2,298950.0,Hanover Park,Illinois,60133.0,2212.0,N/A
44228.0,for_sale,99900.0,3.0,1.0,0.11,318643.0,Springfield,Ohio,45504.0,906.0,1998-02-06 00:00:00
24780.0,for_sale,189000.0,4.0,1.0,0.07,305453.0,Conway,Pennsylvania,15027.0,2342.0,2020-11-12 00:00:00
53033.0,for_sale,59900.0,2.0,1.0,0.39,680469.0,Georgetown,Illinois,61846.0,1293.0,N/A
0.0,for_sale,330000.0,4.0,3.0,0.28,1959853.0,Jacksonville,North Carolina,28540.0,2589.0,N/A
32548.0,for_sale,395000.0,4.0,2.0,0.21,1340666.0,Tampa,Florida,33615.0,1334.0,2021-11-16 00:00:00
30807.0,for_sale,279900.0,3.0,2.0,0.23,1177893.0,Saint Cloud,Florida,34769.0,1186.0,2021-11-22 00:00:00
14921.0,for_sale,355000.0,3.0,2.0,0.32,1030557.0,Springhill,Florida,34609.0,1759.0,2016-08-24 00:00:00
62536.0,for_sale,283000.0,4.0,2.0,0.32,212650.0,Black River,New York,13612.0,2221.0,2020-12-04 00:00:00
70814.0,for_sale,1949000.0,3.0,3.0,0.29,1099541.0,Naples,Florida,34102.0,1915.0,2021-11-17 00:00:00
15807.0,for_sale,485000.0,4.0,3.0,0.18,1796232.0,Denton,Texas,76226.0,2545.0,2015-01-02 00:00:00
2470.0,for_sale,1550000.0,24.0,24.0,1.31,191091.0,Burnsville,North Carolina,28714.0,15480.0,2019-03-21 00:00:00
54945.0,for_sale,159000.0,3.0,2.0,0.0,1548395.0,Batavia Township,Ohio,45102.0,1176.0,2020-06-24 00:00:00
96443.0,for_sale,280000.0,2.0,2.0,0.27,1739943.0,Deltona,Florida,32725.0,1121.0,2017-04-27 00:00:00
79318.0,for_sale,369900.0,3.0,2.0,0.0,539740.0,Titusville,Florida,32780.0,1550.0,N/A
45942.0,for_sale,144500.0,5.0,2.0,0.25,597229.0,Binghamton,New York,13903.0,1585.0,N/A
15826.0,for_sale,649900.0,4.0,3.0,0.46,1531660.0,Jasper,Georgia,30143.0,3121.0,N/A
89864.0,for_sale,359990.0,3.0,2.0,0.26,78893.0,Cape Coral,Florida,33993.0,1682.0,2021-09-01 00:00:00
35813.0,for_sale,300000.0,3.0,2.0,0.0,886204.0,Jacksonville,Florida,32205.0,2031.0,2004-12-14 00:00:00
51510.0,for_sale,3390000.0,5.0,6.0,0.33,586368.0,Jacksonville,Florida,32207.0,6452.0,2021-07-15 00:00:00
52513.0,for_sale,310990.0,3.0,3.0,0.16,789341.0,Bellefonte,Pennsylvania,16823.0,1769.0,N/A
94424.0,for_sale,473900.0,3.0,3.0,0.84,199157.0,Ballston Lake,New York,12027.0,2287.0,N/A
89672.0,for_sale,250000.0,4.0,3.0,3.0,1493373.0,Riverdale,Georgia,30296.0,2356.0,2022-05-06 00:00:00
22552.0,for_sale,124900.0,3.0,2.0,0.13,749064.0,Schenectady,New York,12306.0,1320.0,N/A
47829.0,for_sale,165000.0,5.0,2.0,0.02,530011.0,Harrisburg,Pennsylvania,17102.0,1792.0,2011-04-11 00:00:00
30788.0,for_sale,514000.0,3.0,2.0,1.14,1079886.0,Naples,Florida,34120.0,1519.0,2021-06-20 00:00:00
51510.0,for_sale,835000.0,3.0,2.0,0.0,698866.0,Ponte Vedra Beach,Florida,32082.0,1965.0,1994-08-30 00:00:00
17011.0,for_sale,139900.0,2.0,1.0,0.46,1041706.0,Lima,Ohio,45801.0,1158.0,2015-07-17 00:00:00
61945.0,for_sale,266000.0,3.0,2.0,0.25,1329924.0,Eustis,Florida,32726.0,1556.0,2021-08-10 00:00:00
18365.0,for_sale,179999.0,3.0,3.0,0.0,1069950.0,Cleveland,Ohio,44105.0,1672.0,N/A
66178.0,for_sale,349000.0,2.0,2.0,0.12,1459312.0,Mount Dora,Florida,32757.0,1761.0,2012-11-27 00:00:00
22914.0,for_sale,584999.0,4.0,7.0,0.42,1904285.0,Hampstead,North Carolina,28443.0,2928.0,N/A
52928.0,for_sale,344900.0,2.0,1.0,0.0,457728.0,Philadelphia,Pennsylvania,19103.0,800.0,2016-06-08 00:00:00
57595.0,for_sale,465719.0,4.0,4.0,0.0,515034.0,Troutman,North Carolina,28166.0,2801.0,N/A
105716.0,for_sale,199999.0,3.0,2.0,0.16,945750.0,Buffalo,New York,14201.0,2056.0,N/A
22246.0,for_sale,205000.0,3.0,2.0,0.0,1595431.0,Utica,New York,13502.0,1424.0,2019-11-08 00:00:00
52954.0,for_sale,319900.0,3.0,2.0,0.12,88841.0,Chicago,Illinois,60655.0,1150.0,2018-10-15 00:00:00
34201.0,for_sale,299900.0,3.0,2.0,0.23,1703775.0,Deltona,Florida,32738.0,1423.0,2004-03-02 00:00:00
30019.0,for_sale,40000.0,2.0,1.0,5.26,807810.0,Richford,New York,13835.0,1124.0,2013-11-05 00:00:00
76047.0,for_sale,1250000.0,5.0,5.0,1.14,286330.0,Venice,Florida,34292.0,4095.0,2021-01-13 00:00:00
24206.0,for_sale,535000.0,1.0,1.0,0.0,227541.0,New York,New York,11213.0,596.0,N/A
20082.0,for_sale,168900.0,2.0,1.0,3.25,782677.0,Clearwater,Florida,33763.0,1100.0,2003-09-30 00:00:00
109855.0,for_sale,345000.0,3.0,2.0,0.22,800038.0,Punta Gorda,Florida,33955.0,1422.0,2009-12-23 00:00:00
25789.0,for_sale,363990.0,4.0,3.0,0.1,486892.0,Ruskin,Florida,33570.0,2260.0,N/A
32158.0,for_sale,130000.0,2.0,2.0,0.04,1578754.0,Poinciana,Florida,34759.0,784.0,2022-01-04 00:00:00
52577.0,for_sale,549999.0,4.0,3.0,0.3,238295.0,Plantation,Florida,33325.0,1649.0,2008-02-07 00:00:00
16269.0,for_sale,158000.0,2.0,2.0,0.03,1469302.0,Winter Haven,Florida,33881.0,1073.0,2005-09-19 00:00:00
43598.0,for_sale,382923.0,3.0,3.0,0.03,1238431.0,McKinney,Texas,75071.0,1830.0,N/A
45016.0,for_sale,296900.0,3.0,2.0,0.21,314060.0,Gainesville,Texas,76240.0,1344.0,2021-03-26 00:00:00
105908.0,for_sale,138800.0,3.0,2.0,0.01,125751.0,Greenville,Illinois,62246.0,1400.0,2013-02-25 00:00:00
45865.0,for_sale,289999.0,4.0,2.0,0.47,330099.0,Horseheads,New York,14845.0,2024.0,2019-04-01 00:00:00
48672.0,for_sale,1200000.0,6.0,5.0,0.09,920074.0,Staten Island,New York,10309.0,2625.0,N/A
79318.0,for_sale,534900.0,3.0,2.0,0.0,529517.0,Titusville,Florida,32780.0,1747.0,N/A
53016.0,for_sale,450000.0,3.0,2.0,1.0,1579512.0,Livingston,Texas,77351.0,1930.0,2021-09-30 00:00:00
53116.0,for_sale,375000.0,3.0,2.0,0.0,1435881.0,Boynton Beach,Florida,33437.0,1869.0,2019-12-13 00:00:00
33286.0,for_sale,380000.0,5.0,4.0,0.2,995774.0,Fayetteville,North Carolina,28311.0,3391.0,2017-05-09 00:00:00
15684.0,for_sale,1599900.0,5.0,4.0,2.54,460455.0,Wyomissing,Pennsylvania,19610.0,5000.0,2006-02-28 00:00:00
8331.0,for_sale,125000.0,1.0,2.0,0.0,1164579.0,Deerfield Beach,Florida,33442.0,738.0,2020-04-28 00:00:00
24206.0,for_sale,1199000.0,1.0,1.0,0.0,719242.0,New York,New York,10016.0,850.0,2008-02-14 00:00:00
16829.0,for_sale,199900.0,2.0,2.0,0.0,1711246.0,Darien,Illinois,60561.0,1050.0,N/A
85078.0,for_sale,1344999.0,4.0,4.0,0.0,1346880.0,Jacksonville,Florida,32210.0,3599.0,1999-11-24 00:00:00
65860.0,for_sale,115000.0,4.0,2.0,0.48,133143.0,Tarboro,North Carolina,27886.0,1624.0,N/A
14448.0,for_sale,130000.0,1.0,1.0,0.46,1652070.0,Donalsonville,Georgia,39845.0,384.0,N/A
22611.0,for_sale,699000.0,2.0,3.0,0.06,1445015.0,Boca Raton,Florida,33433.0,1914.0,2002-05-29 00:00:00
23068.0,for_sale,329900.0,2.0,3.0,1.96,182837.0,Ashland,Ohio,44805.0,1500.0,N/A
57595.0,ready_to_build,442137.0,4.0,2.0,0.0,1133733.0,St. Cloud,Florida,34772.0,2575.0,N/A
61945.0,for_sale,519000.0,3.0,4.0,0.61,1797491.0,Alpharetta,Georgia,30022.0,2834.0,2021-09-24 00:00:00
32178.0,for_sale,55900.0,2.0,1.0,0.0,1137715.0,Ithaca,New York,14850.0,952.0,N/A
27410.0,for_sale,275000.0,2.0,2.0,0.0,1687649.0,Miami,Florida,33143.0,1087.0,2015-02-25 00:00:00
22505.0,for_sale,409000.0,4.0,3.0,0.26,1358940.0,Vero Beach,Florida,32966.0,2850.0,2005-10-03 00:00:00
15345.0,for_sale,350000.0,3.0,3.0,0.17,743181.0,Lutz,Florida,33549.0,1732.0,2019-06-19 00:00:00
88119.0,for_sale,349900.0,4.0,4.0,2.16,1122029.0,Gates,North Carolina,27937.0,3100.0,N/A
23592.0,for_sale,7100000.0,3.0,4.0,0.0,604576.0,New York City,New York,10028.0,2263.0,N/A
45712.0,for_sale,350000.0,3.0,3.0,0.46,1813751.0,Youngstown,Ohio,44511.0,2616.0,2013-01-11 00:00:00
37605.0,for_sale,198000.0,3.0,3.0,0.07,110020.0,Chicago,Illinois,60617.0,1060.0,N/A
